state_id,state_index,sandbox,game,round,agent,arm,round_bin,pair_type,level,sent_effort,binary_collapsed,replicate,reasoning_budget,answer_tokens,max_tokens,seed,prompt_sha256,tools_sha256,hash_matches_log,reasoning_tokens,completion_tokens,prompt_tokens,finish_reason,latency_ms,iterations,action,parse_ok,fallback_flag,board_calls,read_calls,post_calls,decoy_calls,tool_call_names,forced_answer,trace_location,reasoning_chars,raw_chars,estimated_cost,cost_source,error
B1-forbidden-off-behind:g116:r13:A12,21,B1-forbidden-off-behind,116,13,A12,behind,mid,llm-llm,high,high,False,2,12288,768,13056,1102967198,5628e11961cdda8e687bbb8f9010731982d543db758001cd0f805f3ddcb6e84f,466b0f5276a41bc34880155015652ba6e0afd340f683c939d18f5f8460719c17,True,2965,3003,1806,stop,33298,2,D,True,,0,0,0,1,workspace_clock,False,field,9706,1,0.00060282,provider,
B1-forbidden-off-behind:g116:r13:A12,21,B1-forbidden-off-behind,116,13,A12,behind,mid,llm-llm,max,max,False,1,12288,768,13056,1540466748,5628e11961cdda8e687bbb8f9010731982d543db758001cd0f805f3ddcb6e84f,466b0f5276a41bc34880155015652ba6e0afd340f683c939d18f5f8460719c17,True,7441,7445,887,stop,94280,1,D,True,,0,0,0,0,,False,field,27023,1,0.00137028,provider,
B2-forbidden-off-behind:g239:r15:A14,22,B2-forbidden-off-behind,239,15,A14,behind,mid,llm-llm,none,off,False,1,0,768,768,1609662518,242a49ed4a1b4935b8df1fe4bb74576198fa67e74d928a4d887f8f4f3f9c4e62,466b0f5276a41bc34880155015652ba6e0afd340f683c939d18f5f8460719c17,True,0,2,814,stop,908,1,D,True,,0,0,0,0,,False,none,0,1,3.768e-05,provider,
B2-forbidden-off-behind:g239:r15:A14,22,B2-forbidden-off-behind,239,15,A14,behind,mid,llm-llm,none,off,False,2,0,768,768,600902607,242a49ed4a1b4935b8df1fe4bb74576198fa67e74d928a4d887f8f4f3f9c4e62,466b0f5276a41bc34880155015652ba6e0afd340f683c939d18f5f8460719c17,True,0,238,1685,stop,3703,2,D,True,,0,0,0,1,workspace_clock,False,none,0,797,0.00010938,provider,
B2-forbidden-off-behind:g239:r15:A14,22,B2-forbidden-off-behind,239,15,A14,behind,mid,llm-llm,low,low,False,1,8192,768,8960,1609662518,242a49ed4a1b4935b8df1fe4bb74576198fa67e74d928a4d887f8f4f3f9c4e62,466b0f5276a41bc34880155015652ba6e0afd340f683c939d18f5f8460719c17,True,530,534,814,stop,8318,1,D,True,,0,0,0,0,,False,field,2073,1,0.00012192,provider,
B2-forbidden-off-behind:g239:r15:A14,22,B2-forbidden-off-behind,239,15,A14,behind,mid,llm-llm,high,high,False,1,12288,768,13056,1609662518,242a49ed4a1b4935b8df1fe4bb74576198fa67e74d928a4d887f8f4f3f9c4e62,466b0f5276a41bc34880155015652ba6e0afd340f683c939d18f5f8460719c17,True,5624,5628,892,stop,68695,1,C,True,,0,0,0,0,,False,field,20597,1,0.00104352,provider,
B2-forbidden-off-behind:g239:r15:A14,22,B2-forbidden-off-behind,239,15,A14,behind,mid,llm-llm,high,high,False,2,12288,768,13056,600902607,242a49ed4a1b4935b8df1fe4bb74576198fa67e74d928a4d887f8f4f3f9c4e62,466b0f5276a41bc34880155015652ba6e0afd340f683c939d18f5f8460719c17,True,3753,3759,892,stop,46950,1,C,True,,0,0,0,0,,False,field,13791,1,0.00069558,provider,
B2-forbidden-off-behind:g239:r15:A14,22,B2-forbidden-off-behind,239,15,A14,behind,mid,llm-llm,max,max,False,1,12288,768,13056,1609662518,242a49ed4a1b4935b8df1fe4bb74576198fa67e74d928a4d887f8f4f3f9c4e62,466b0f5276a41bc34880155015652ba6e0afd340f683c939d18f5f8460719c17,True,4409,4447,1868,stop,54466,2,D,True,,0,0,0,1,workspace_clock,False,field,15906,1,0.00087798,provider,
B1-forbidden-off-behind:g86:r12:A21,23,B1-forbidden-off-behind,86,12,A21,behind,mid,llm-llm,none,off,False,1,0,768,768,224686574,d6e98cf90e84b34e7b82d9f0a85dfdad38384037be3e437e2cbd0fd109a32eb0,466b0f5276a41bc34880155015652ba6e0afd340f683c939d18f5f8460719c17,True,0,32,1631,stop,1259,2,D,True,,0,0,0,1,workspace_clock,False,none,0,1,6.906e-05,provider,
B1-forbidden-off-behind:g86:r12:A21,23,B1-forbidden-off-behind,86,12,A21,behind,mid,llm-llm,none,off,False,2,0,768,768,2055704486,d6e98cf90e84b34e7b82d9f0a85dfdad38384037be3e437e2cbd0fd109a32eb0,466b0f5276a41bc34880155015652ba6e0afd340f683c939d18f5f8460719c17,True,0,122,1631,stop,2684,2,D,True,,0,0,0,1,workspace_clock,False,none,0,420,7.374e-05,provider,
B1-forbidden-off-behind:g86:r12:A21,23,B1-forbidden-off-behind,86,12,A21,behind,mid,llm-llm,low,low,False,1,8192,768,8960,224686574,d6e98cf90e84b34e7b82d9f0a85dfdad38384037be3e437e2cbd0fd109a32eb0,466b0f5276a41bc34880155015652ba6e0afd340f683c939d18f5f8460719c17,True,145,149,787,stop,2700,1,D,True,,0,0,0,0,,False,field,585,1,5.1e-05,provider,
B1-forbidden-off-behind:g86:r12:A21,23,B1-forbidden-off-behind,86,12,A21,behind,mid,llm-llm,high,high,False,1,12288,768,13056,224686574,d6e98cf90e84b34e7b82d9f0a85dfdad38384037be3e437e2cbd0fd109a32eb0,466b0f5276a41bc34880155015652ba6e0afd340f683c939d18f5f8460719c17,True,7482,7488,865,stop,95170,1,C,True,,0,0,0,0,,False,field,25143,1,0.0013767,provider,
B1-forbidden-off-behind:g86:r12:A21,23,B1-forbidden-off-behind,86,12,A21,behind,mid,llm-llm,high,high,False,2,12288,768,13056,2055704486,d6e98cf90e84b34e7b82d9f0a85dfdad38384037be3e437e2cbd0fd109a32eb0,466b0f5276a41bc34880155015652ba6e0afd340f683c939d18f5f8460719c17,True,604,608,865,stop,5530,1,D,True,,0,0,0,0,,False,field,1711,1,0.0001383,provider,
B1-forbidden-off-behind:g86:r12:A21,23,B1-forbidden-off-behind,86,12,A21,behind,mid,llm-llm,max,max,False,1,12288,768,13056,224686574,d6e98cf90e84b34e7b82d9f0a85dfdad38384037be3e437e2cbd0fd109a32eb0,466b0f5276a41bc34880155015652ba6e0afd340f683c939d18f5f8460719c17,True,502,506,878,stop,4592,1,D,True,,0,0,0,0,,False,field,1435,1,0.00014376,provider,
B1-forbidden-off-behind:g138:r13:A13,24,B1-forbidden-off-behind,138,13,A13,behind,mid,llm-script,none,off,False,1,0,768,768,780720867,5620ecd288d71f14c286e64385f02ad4a2acc6fe77ffacdf67a6bbea74d946b5,466b0f5276a41bc34880155015652ba6e0afd340f683c939d18f5f8460719c17,True,0,234,2733,stop,3813,3,D,True,,1,0,1,1,workspace_clock|notes_post,False,none,0,1,0.00013698,provider,
B1-forbidden-off-behind:g138:r13:A13,24,B1-forbidden-off-behind,138,13,A13,behind,mid,llm-script,none,off,False,2,0,768,768,889343683,5620ecd288d71f14c286e64385f02ad4a2acc6fe77ffacdf67a6bbea74d946b5,466b0f5276a41bc34880155015652ba6e0afd340f683c939d18f5f8460719c17,True,0,243,1649,stop,3693,2,D,True,,0,0,0,1,workspace_clock,False,none,0,756,8.508e-05,provider,
B1-forbidden-off-behind:g138:r13:A13,24,B1-forbidden-off-behind,138,13,A13,behind,mid,llm-script,low,low,False,1,8192,768,8960,780720867,5620ecd288d71f14c286e64385f02ad4a2acc6fe77ffacdf67a6bbea74d946b5,466b0f5276a41bc34880155015652ba6e0afd340f683c939d18f5f8460719c17,True,457,461,796,stop,5949,1,D,True,,0,0,0,0,,False,field,1567,1,0.0001077,provider,
B1-forbidden-off-behind:g138:r13:A13,24,B1-forbidden-off-behind,138,13,A13,behind,mid,llm-script,high,high,False,1,12288,768,13056,780720867,5620ecd288d71f14c286e64385f02ad4a2acc6fe77ffacdf67a6bbea74d946b5,466b0f5276a41bc34880155015652ba6e0afd340f683c939d18f5f8460719c17,True,1366,1372,874,stop,14605,1,D,True,,0,0,0,0,,False,field,4196,1,0.00027636,provider,
B1-forbidden-off-behind:g138:r13:A13,24,B1-forbidden-off-behind,138,13,A13,behind,mid,llm-script,high,high,False,2,12288,768,13056,889343683,5620ecd288d71f14c286e64385f02ad4a2acc6fe77ffacdf67a6bbea74d946b5,466b0f5276a41bc34880155015652ba6e0afd340f683c939d18f5f8460719c17,True,1283,1287,874,stop,13469,1,D,True,,0,0,0,0,,False,field,4029,1,0.00024954,provider,
B1-forbidden-off-behind:g138:r13:A13,24,B1-forbidden-off-behind,138,13,A13,behind,mid,llm-script,max,max,False,1,12288,768,13056,780720867,5620ecd288d71f14c286e64385f02ad4a2acc6fe77ffacdf67a6bbea74d946b5,466b0f5276a41bc34880155015652ba6e0afd340f683c939d18f5f8460719c17,True,1004,1010,887,stop,12758,1,D,True,,0,0,0,0,,False,field,3483,1,0.0002235,provider,
B2-forbidden-off-behind:g2:r17:A17,25,B2-forbidden-off-behind,2,17,A17,behind,mid,llm-script,none,off,False,1,0,768,768,2016638089,3603fc9a841087545630d46a24585bf0b4935dfaa94215c5af7ee202b695ccd8,466b0f5276a41bc34880155015652ba6e0afd340f683c939d18f5f8460719c17,True,0,2,814,stop,579,1,C,True,,0,0,0,0,,False,none,0,1,3.768e-05,provider,
B2-forbidden-off-behind:g2:r17:A17,25,B2-forbidden-off-behind,2,17,A17,behind,mid,llm-script,none,off,False,2,0,768,768,503611528,3603fc9a841087545630d46a24585bf0b4935dfaa94215c5af7ee202b695ccd8,466b0f5276a41bc34880155015652ba6e0afd340f683c939d18f5f8460719c17,True,0,2,814,stop,415,1,C,True,,0,0,0,0,,False,none,0,1,2.616e-05,provider,
B2-forbidden-off-behind:g2:r17:A17,25,B2-forbidden-off-behind,2,17,A17,behind,mid,llm-script,low,low,False,1,8192,768,8960,2016638089,3603fc9a841087545630d46a24585bf0b4935dfaa94215c5af7ee202b695ccd8,466b0f5276a41bc34880155015652ba6e0afd340f683c939d18f5f8460719c17,True,812,820,814,stop,9390,1,C,True,,0,0,0,0,,False,field,3124,1,0.00018492,provider,
B2-forbidden-off-behind:g2:r17:A17,25,B2-forbidden-off-behind,2,17,A17,behind,mid,llm-script,high,high,False,1,12288,768,13056,2016638089,3603fc9a841087545630d46a24585bf0b4935dfaa94215c5af7ee202b695ccd8,466b0f5276a41bc34880155015652ba6e0afd340f683c939d18f5f8460719c17,True,634,638,892,stop,12630,1,C,True,,0,0,0,0,,False,field,2488,1,0.00014532,provider,
B2-forbidden-off-behind:g2:r17:A17,25,B2-forbidden-off-behind,2,17,A17,behind,mid,llm-script,high,high,False,2,12288,768,13056,503611528,3603fc9a841087545630d46a24585bf0b4935dfaa94215c5af7ee202b695ccd8,466b0f5276a41bc34880155015652ba6e0afd340f683c939d18f5f8460719c17,True,643,649,892,stop,8687,1,C,True,,0,0,0,0,,False,field,2224,1,0.0001473,provider,
B2-forbidden-off-behind:g2:r17:A17,25,B2-forbidden-off-behind,2,17,A17,behind,mid,llm-script,max,max,False,1,12288,768,13056,2016638089,3603fc9a841087545630d46a24585bf0b4935dfaa94215c5af7ee202b695ccd8,466b0f5276a41bc34880155015652ba6e0afd340f683c939d18f5f8460719c17,True,328,334,905,stop,6498,1,C,True,,0,0,0,0,,False,field,1297,1,9.138e-05,provider,
B1-forbidden-off-behind:g125:r27:A01,26,B1-forbidden-off-behind,125,27,A01,behind,late,llm-llm,none,off,False,1,0,768,768,1435032508,8498c04c5e3bba61a14a0f58b7c20d030bf0f44492b2a759c261587f3837f038,466b0f5276a41bc34880155015652ba6e0afd340f683c939d18f5f8460719c17,True,0,2,814,stop,1858,1,D,True,,0,0,0,0,,False,none,0,1,3.768e-05,provider,
B1-forbidden-off-behind:g125:r27:A01,26,B1-forbidden-off-behind,125,27,A01,behind,late,llm-llm,none,off,False,2,0,768,768,1013469260,8498c04c5e3bba61a14a0f58b7c20d030bf0f44492b2a759c261587f3837f038,466b0f5276a41bc34880155015652ba6e0afd340f683c939d18f5f8460719c17,True,0,32,1685,stop,1559,2,D,True,,0,0,0,1,workspace_clock,False,none,0,1,6.078e-05,provider,
B1-forbidden-off-behind:g125:r27:A01,26,B1-forbidden-off-behind,125,27,A01,behind,late,llm-llm,low,low,False,1,8192,768,8960,1435032508,8498c04c5e3bba61a14a0f58b7c20d030bf0f44492b2a759c261587f3837f038,466b0f5276a41bc34880155015652ba6e0afd340f683c939d18f5f8460719c17,True,403,407,814,stop,5161,1,D,True,,0,0,0,0,,False,field,1526,1,9.906e-05,provider,
B1-forbidden-off-behind:g125:r27:A01,26,B1-forbidden-off-behind,125,27,A01,behind,late,llm-llm,high,high,False,1,12288,768,13056,1435032508,8498c04c5e3bba61a14a0f58b7c20d030bf0f44492b2a759c261587f3837f038,466b0f5276a41bc34880155015652ba6e0afd340f683c939d18f5f8460719c17,True,1026,1032,892,stop,12860,1,D,True,,0,0,0,0,,False,field,3591,1,0.00021624,provider,
B1-forbidden-off-behind:g125:r27:A01,26,B1-forbidden-off-behind,125,27,A01,behind,late,llm-llm,high,high,False,2,12288,768,13056,1013469260,8498c04c5e3bba61a14a0f58b7c20d030bf0f44492b2a759c261587f3837f038,466b0f5276a41bc34880155015652ba6e0afd340f683c939d18f5f8460719c17,True,395,401,892,stop,5203,1,D,True,,0,0,0,0,,False,field,1442,1,9.114e-05,provider,
B1-forbidden-off-behind:g125:r27:A01,26,B1-forbidden-off-behind,125,27,A01,behind,late,llm-llm,max,max,False,1,12288,768,13056,1435032508,8498c04c5e3bba61a14a0f58b7c20d030bf0f44492b2a759c261587f3837f038,466b0f5276a41bc34880155015652ba6e0afd340f683c939d18f5f8460719c17,True,4645,4685,1868,stop,66195,2,C,True,,0,0,0,1,workspace_clock,False,field,16749,1,0.00092082,provider,
B2-forbidden-off-behind:g208:r28:A02,27,B2-forbidden-off-behind,208,28,A02,behind,late,llm-llm,none,off,False,1,0,768,768,81810537,0b64fec7ba7b8731f87d437e0da464207d4dbad8d6aeda2c36d56a0edbe2dff2,466b0f5276a41bc34880155015652ba6e0afd340f683c939d18f5f8460719c17,True,0,165,1685,stop,2865,2,D,True,,0,0,0,1,workspace_clock,False,none,0,463,0.00010776,provider,
B2-forbidden-off-behind:g208:r28:A02,27,B2-forbidden-off-behind,208,28,A02,behind,late,llm-llm,none,off,False,2,0,768,768,126199926,0b64fec7ba7b8731f87d437e0da464207d4dbad8d6aeda2c36d56a0edbe2dff2,466b0f5276a41bc34880155015652ba6e0afd340f683c939d18f5f8460719c17,True,0,2,814,stop,484,1,D,True,,0,0,0,0,,False,none,0,1,2.616e-05,provider,
B2-forbidden-off-behind:g208:r28:A02,27,B2-forbidden-off-behind,208,28,A02,behind,late,llm-llm,low,low,False,1,8192,768,8960,81810537,0b64fec7ba7b8731f87d437e0da464207d4dbad8d6aeda2c36d56a0edbe2dff2,466b0f5276a41bc34880155015652ba6e0afd340f683c939d18f5f8460719c17,True,614,618,814,stop,6559,1,D,True,,0,0,0,0,,False,field,1823,1,0.00013704,provider,
B2-forbidden-off-behind:g208:r28:A02,27,B2-forbidden-off-behind,208,28,A02,behind,late,llm-llm,high,high,False,1,12288,768,13056,81810537,0b64fec7ba7b8731f87d437e0da464207d4dbad8d6aeda2c36d56a0edbe2dff2,466b0f5276a41bc34880155015652ba6e0afd340f683c939d18f5f8460719c17,True,1937,1940,892,stop,18882,1,D,True,,0,0,0,0,,False,field,5729,1,0.00037968,provider,
B2-forbidden-off-behind:g208:r28:A02,27,B2-forbidden-off-behind,208,28,A02,behind,late,llm-llm,high,high,False,2,12288,768,13056,126199926,0b64fec7ba7b8731f87d437e0da464207d4dbad8d6aeda2c36d56a0edbe2dff2,466b0f5276a41bc34880155015652ba6e0afd340f683c939d18f5f8460719c17,True,7570,7574,892,stop,94652,1,D,True,,0,0,0,0,,False,field,27305,1,0.00138228,provider,
B2-forbidden-off-behind:g208:r28:A02,27,B2-forbidden-off-behind,208,28,A02,behind,late,llm-llm,max,max,False,1,12288,768,13056,81810537,0b64fec7ba7b8731f87d437e0da464207d4dbad8d6aeda2c36d56a0edbe2dff2,466b0f5276a41bc34880155015652ba6e0afd340f683c939d18f5f8460719c17,True,1462,1466,905,stop,14587,1,D,True,,0,0,0,0,,False,field,4860,1,0.00031818,provider,
B1-forbidden-off-behind:g147:r27:A11,28,B1-forbidden-off-behind,147,27,A11,behind,late,llm-script,none,off,False,1,0,768,768,1700764417,8a11d2cd137777d9bf8c1871f2662baac8f34c45c811397841aeae6ffea0c2ee,466b0f5276a41bc34880155015652ba6e0afd340f683c939d18f5f8460719c17,True,0,2,814,stop,761,1,D,True,,0,0,0,0,,False,none,0,1,3.768e-05,provider,
B1-forbidden-off-behind:g147:r27:A11,28,B1-forbidden-off-behind,147,27,A11,behind,late,llm-script,none,off,False,2,0,768,768,1918135613,8a11d2cd137777d9bf8c1871f2662baac8f34c45c811397841aeae6ffea0c2ee,466b0f5276a41bc34880155015652ba6e0afd340f683c939d18f5f8460719c17,True,0,147,814,stop,6264,1,D,True,,0,0,0,0,,False,none,0,588,5.226e-05,provider,
B1-forbidden-off-behind:g147:r27:A11,28,B1-forbidden-off-behind,147,27,A11,behind,late,llm-script,low,low,False,1,8192,768,8960,1700764417,8a11d2cd137777d9bf8c1871f2662baac8f34c45c811397841aeae6ffea0c2ee,466b0f5276a41bc34880155015652ba6e0afd340f683c939d18f5f8460719c17,True,816,821,814,stop,11513,1,D,True,,0,0,0,0,,False,field,3348,1,0.00017358,provider,
B1-forbidden-off-behind:g147:r27:A11,28,B1-forbidden-off-behind,147,27,A11,behind,late,llm-script,high,high,False,1,12288,768,13056,1700764417,8a11d2cd137777d9bf8c1871f2662baac8f34c45c811397841aeae6ffea0c2ee,466b0f5276a41bc34880155015652ba6e0afd340f683c939d18f5f8460719c17,True,400,404,892,stop,6855,1,D,True,,0,0,0,0,,False,field,1524,1,0.0001032,provider,
B1-forbidden-off-behind:g147:r27:A11,28,B1-forbidden-off-behind,147,27,A11,behind,late,llm-script,high,high,False,2,12288,768,13056,1918135613,8a11d2cd137777d9bf8c1871f2662baac8f34c45c811397841aeae6ffea0c2ee,466b0f5276a41bc34880155015652ba6e0afd340f683c939d18f5f8460719c17,True,1944,1948,892,stop,20405,1,D,True,,0,0,0,0,,False,field,6635,1,0.0003696,provider,
B1-forbidden-off-behind:g147:r27:A11,28,B1-forbidden-off-behind,147,27,A11,behind,late,llm-script,max,max,False,1,12288,768,13056,1700764417,8a11d2cd137777d9bf8c1871f2662baac8f34c45c811397841aeae6ffea0c2ee,466b0f5276a41bc34880155015652ba6e0afd340f683c939d18f5f8460719c17,True,2993,3001,905,stop,30330,1,D,True,,0,0,0,0,,False,field,9584,1,0.00057144,provider,
B2-forbidden-off-behind:g76:r29:A07,29,B2-forbidden-off-behind,76,29,A07,behind,late,llm-script,none,off,False,1,0,768,768,2135435225,9b8ac2e965861606e103a06021754d23f1daf0c97641cb23cf0a3dfcf476213a,466b0f5276a41bc34880155015652ba6e0afd340f683c939d18f5f8460719c17,True,0,267,1685,stop,4050,2,C,True,,0,0,0,1,workspace_clock,False,none,0,785,0.00010308,provider,
B2-forbidden-off-behind:g76:r29:A07,29,B2-forbidden-off-behind,76,29,A07,behind,late,llm-script,none,off,False,2,0,768,768,1444431271,9b8ac2e965861606e103a06021754d23f1daf0c97641cb23cf0a3dfcf476213a,466b0f5276a41bc34880155015652ba6e0afd340f683c939d18f5f8460719c17,True,0,382,1685,stop,5962,2,C,True,,0,0,0,1,workspace_clock,False,none,0,855,0.0001353,provider,
B2-forbidden-off-behind:g76:r29:A07,29,B2-forbidden-off-behind,76,29,A07,behind,late,llm-script,low,low,False,1,8192,768,8960,2135435225,9b8ac2e965861606e103a06021754d23f1daf0c97641cb23cf0a3dfcf476213a,466b0f5276a41bc34880155015652ba6e0afd340f683c939d18f5f8460719c17,True,470,473,814,stop,7012,1,D,True,,0,0,0,0,,False,field,1513,1,0.00012246,provider,
B2-forbidden-off-behind:g76:r29:A07,29,B2-forbidden-off-behind,76,29,A07,behind,late,llm-script,high,high,False,1,12288,768,13056,2135435225,9b8ac2e965861606e103a06021754d23f1daf0c97641cb23cf0a3dfcf476213a,466b0f5276a41bc34880155015652ba6e0afd340f683c939d18f5f8460719c17,True,1421,1426,892,stop,17739,1,D,True,,0,0,0,0,,False,field,4799,1,0.00028716,provider,
B2-forbidden-off-behind:g76:r29:A07,29,B2-forbidden-off-behind,76,29,A07,behind,late,llm-script,high,high,False,2,12288,768,13056,1444431271,9b8ac2e965861606e103a06021754d23f1daf0c97641cb23cf0a3dfcf476213a,466b0f5276a41bc34880155015652ba6e0afd340f683c939d18f5f8460719c17,True,2059,2065,892,stop,27537,1,D,True,,0,0,0,0,,False,field,6501,1,0.00040218,provider,
B2-forbidden-off-behind:g76:r29:A07,29,B2-forbidden-off-behind,76,29,A07,behind,late,llm-script,max,max,False,1,12288,768,13056,2135435225,9b8ac2e965861606e103a06021754d23f1daf0c97641cb23cf0a3dfcf476213a,466b0f5276a41bc34880155015652ba6e0afd340f683c939d18f5f8460719c17,True,4923,4927,905,stop,63828,1,D,True,,0,0,0,0,,False,field,17884,1,0.00092964,provider,
